,Message,Label,Language
5146,"tum english home goblen, kirlent koltuk sallari %50 indirimle magazalarimizda. sms almamak icin ret yazip 4909'a gonderin.mersis:0326026979700012",1,tr
5147,"wishing family merry \x\"" mas happy new year advance..""",0,en
5148,artık insta'da bir paylaşmıyorsun göremiyorum seni,0,tr
5149,apps class varaya elaya.,0,en
5150,sony playstation 4 500 gb kargo dahil 1269 tl ustelik 100 tl sanalpara hediye URL TOKEN bitly 1aintyj,1,en
5151,degerli uyemiz jetmil programimiz fazla ayricalik avantajlarla atlasmiles olarak yenilendi yeni kart statunuz icin linki tiklayiniz URL TOKEN atlasmilescom atlasmiles cardv2jsp detaylar wwwatlasmilescom,1,tr
5152,rekeningnya bank bri.no/rek.018801.006474.53.2.a/n:ir mayani,1,id
5153,"tanitim-hyundai yetkili saticilarina test surusune gelin, cocuklariniz icin okula donus seti kazanin! sinirli sayidaki firsati kacirmayin. test surusu randevusu icin: hynd.co/jiorra5m sms almak istemiyorsaniz ucretsiz olarak ""hyn red"" yazip 3607'ye gonderin.",1,tr
5154,* thought see you.,0,en
5155,"kampanya: marks&spencer'da yaza ozel 5 gun, secili urunlerde %20 indirim. son gun 28 haziran pazar. sms ret icin ms yazin 3525'e gonderin.",1,tr
5156,pizza pizza derbi heyecanini ikiye katla! buyuk boy bol bol pizza+patates+icecek sadece 25.90 tl! hemen ara firsati kacirma! 4444500,1,tr
5157,done? handed in? celebrations full swing yet?,0,en
5158,anladım tamam ;),0,tr
5159,sana uğrar oraya geçeriz :) tamam canım haberlesiriz,0,tr
5160,gopro aksiyon kameralari yilbasina ozel kacirilmayacak fiyatlarla. hemen goz atmak icin: n11.com/gopro,1,tr
5161,send logo 2 ur lover - 2 names joined heart. txt love name1 name2 mobno eg love adam eve 07123456789 87077 yahoo! pobox36504w45wq txtno 4 ads 150p,1,en
5162,"süvari'den son i̇ndirim fırsatı.triko 29,90 tl,mont 79,90 tl,ayakkabı + kemer 79,90 tl. takım elbise 199,90 tl, i̇kinci takım elbise 149,90 tl.fırsatı kaçırmayın.",1,tr
5163,dogumgununuzu kutlariz.bugun world isyerinde ilk 100tlye 5tl puan.jokervadaanizi hatirlatin.sms almamak icin h yaz 4944e gonder.4440444 mersis:0937002089200741,1,tr
5164,simdi figen abla aradi beni engelsizcalistay ilgili disardan girilmiyormus baktim dis ip 211 yerine 212 yaziyor degistirdim sen girilmesin die bilerek mi yapmistin,0,tr
5165,oh baby house. come dont new pictures facebook,0,en
5166,hey gorgeous man. work mobile number is. good one babe. squishy mwahs.,0,en
5168,peki 200tl eder mi?,0,tr
5169,saygilar,0,en
5170,"selamat!anda mdptkan unit mobil nissan juke dr pt.indofood pin_anda 27tdn55 u/info pengambilan hadiah, kunjungi website www.popmieget-lucky.blogspot.com",1,id
5171,laid airtel line rest?,0,en
5172,"nama1, note nama1 dinamic emil. kembaliin nama1 gmana?",0,id
5173,"pelanggan yth,saya mba muliani operator tri. menghubungi tersambung informasi sms hadiahnya jatuh tempo. selamat nomor tri menang undian dr pesta isi ulang pulsa,pin pemenang (25b17h) hubungi kantor tri jakarta. tlp; 089660608887 info klik: www.3tricard.blogspot.com",1,id
5174,"long get reply, defer admission til next semester",0,en
5175,wat time r ì_ going xin's hostel?,0,en
5176,kampanya: vena'da sezonun son indirimi! agustos ayinda secili urunlerde etiketin yarisi kampanyasi basladi.sms almamak icin vena ret yazip 7889'a gonderin.,1,tr
5177,special there?,0,en
5179,"haftasonu samsung 48 inç 48h5203 full hd led tv 1499tl,lenovo 59-431718 i5 notebook 1399tl,lg g3 beat 849tl,asus x553ma notebook 699 tl.stoklarla limitlidir.",1,tr
5180,gunaydinlar canim abicim yagmurlu simsekli saganak yagisli bir antalya sabahindan gunaydin diyelim ilk firsatta bekliyoruz sizleri :),0,tr
5181,"mehmet, doğum günün kutlu olsunn",0,tr
5182,gais bsk kke kantor ya nyerahin laporan udh dpt ttd paedi. hard jilid. jgn lupa ya source laporan cd,0,id
5183,"bloody hell, cant believe forgot surname mr . ill give u clue, spanish begins m...",0,en
5185,şekeri abartma zaten bol bol okuyacaksın,0,tr
5186,got xmas radio times. get,0,en
5187,"17-24 kasim tarihlerinde cep subesi'ne giris yaptiniz, arzum.com.tr'den %30 indirim kazandiniz.keyifli alisverisler. kodunuz: gr14n6ff4205b6cea68",1,tr
5189,kampanya hadi oyuna basla babalar gunu indirimi senin elinde URL TOKEN googl griw93 sms listemizden cikmak icin 4933e kliksa ret yazip yollayabilirsiniz,1,tr
5190,"d-smarttan firsat sinema,dizi,belgesel,cocuk,spor kanallari hd kalitede ayda sadece 39tl ustelik 24 ay boyunca internet hediye arayin hemen kuralim 05323053493",1,tr
5191,adidas forum avm outlet olarak yaz boyunca yenilenen urunleri devam edecektir. 1 urun alana 1 urun bedava! kampanyalar sezona gore degisiklik gosterebilir.,1,tr
5192,what's significance?,0,en
5193,"awesome, deal gate? charles told last night but, uh, yeah",0,en
5194,telefonumda kayıtlı değil,0,tr
5195,india win level series means record:),0,en
5197,ucretsiz 1gb ek hafiza akilli depo dan telefonunuza hediye hemen tiklayin URL TOKEN trcllim depo,1,tr
5198,i'm school n i'll da lab stuff give call ì_ r done.,0,en
5199,yanaklarım aynı seninki oldu yine,0,tr
5200,1 merinos hali alana 2 hali bedavazebra perde 1990tltaç perde 1490tlsinbo 2500w ufo 5990tlkamber ava caddesnde sms iptali URL TOKEN iptalco itq4h,1,tr
5201,ur going 2 bahamas! callfreefone 08081560665 speak live operator claim either bahamas cruise ofå£2000 cash 18+only. opt txt x 07786200117,1,en
5202,ngeh chatnya maafkan (maaf),0,id
5203,paraf koctasta yapacaginiz 200tl uzeri ilk harcamaya 20 tl ikinciye 20tltoplam 40 tl parafpara hediye URL TOKEN urlparafcardcomtr 0e,1,tr
5204,"1 thing! change sentence into: \because want 2 concentrate educational career im leaving here..\""""",0,en
5205,excellent! ready moan scream ecstasy?,0,en
5206,use invite code nxmvf722ue get free ride rp75000 redeem URL TOKEN ubercom invite nxmvf722ue,1,en
5207,how. little difficult simple way enter place,0,en
5208,duyuruwatsons odulleri icin oylamalar basladi oylama hediyeler kazanmak icin URL TOKEN odulwatsonscomtr cikiswts yaz 3525e gondermersis0212037036400019,1,tr
5209,dear reache room,0,en
5210,kaçta çıktınız yola,0,tr
5211,"many people seems special first sight, remain special till last sight.. maintain till life ends.. take cr da",0,en
5212,i'm watching lotr w sis dis aft. u wan 2 meet 4 dinner nite not?,0,en
5213,84 mu,0,en
5215,block breaker comes deluxe format new features great graphics t-mobile. buy å£5 replying get bbdeluxe take challenge,1,en
5216,new local dates area - lots new people registered area. reply date start now! 18 www.flirtparty.us replys150,1,en
5217,gd luck 4 ur exams :-),0,en
5218,dad get back.,0,en
5219,sports fans - get latest sports news str* 2 ur mobile 1 wk free plus free tone txt sport 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p,1,en
5220,wanna laugh? try chit-chat mobile now! logon txting word: chat send no: 8883 cm po box 4217 london w1a 6zf 16+ 118p/msg rcvd,1,en
5221,important customer service announcement premier.,1,en
5222,"that, princess? :)",0,en
5223,"tolong uangnya kirim rekening aja,bri, a/n: hasan mahmud. rek: 3292-0101-9525-532. sms aja klau kirim,makasih.",1,id
5224,paketiniz bittiginde otomatik devreye giren ek internet paketlerinin avantaji 27.08.2015 ten itibaren 2 ye katlaniyor. artik 5 tl karsiliginda 100mb yerine 200mb kullanim hakki sunuyor fatura surprizi yasatmiyor. detayli bilgi icin turkcell.com.tr,1,tr
5225,jot things want remember later.,0,en
5226,knock knock txt whose 80082 enter r weekly draw 4 å£250 gift voucher 4 store yr choice. t&cs www.tkls.com age16 stoptxtstopå£1.50/week,1,en
5227,"tebrikler,bonus plus kartinizla %25 ekstra bonus kazanmaya basladiniz!aylik 2000 tl'nin uzerindeki tum harcamalarinizdan %25 ekstra bonus kazanabilirsiniz",1,tr
5228,dude like buff wind.,0,en
5229,pelanggan yth tri care noxv2015 pin_pemenang 8jf2177 hadiah 1 unit mobil toyota yaris info klik URL TOKEN tri3webnodecom mencocokkan pin pemenang,1,id
5230,could ask carlos could get anybody else chip,0,en
5231,doğru bilmiyorum benım yaşadığım tecrübe ettiğim oyle hissettitiyor,0,tr
5232,isi ulang pulsa rp.5000 regular putera sukses 11/02 19:57.ref:78330280.gratis pulsa sd 250rb hg 7hr 7mlm.ktk:gratis krm 123,1,id
5233,"k, want us come now?",0,en
5234,"bored speed dating? try speedchat, txt speedchat 80155, like em txt swap get new chatter! chat80155 pobox36504w45wq 150p/msg rcd 16",1,en
5235,mobile 11mths ? update free oranges latest colour camera mobiles & unlimited weekend calls. call mobile upd8 freefone 08000839402 2stoptx,1,en
5236,"20 nisan-16 mayis tarihleri arasinda , p.bakim, debriyaj, fren, suspansiyon, egzoz, klima parca isciliklerinde %15 indirim firsati. randevu tel 0 246 2287000",1,tr
5237,gecen sene telefonunla neler yaptigini gormek ister misin? sana ozel hazirladigimiz videoyu cok fazlasini gormek icin tikla: gecensenem.com,1,tr
5238,thank princess! sexy...,0,en
5239,would like see xxx pics hot nearly banned uk!,1,en
5240,nice day dear.,0,en
5241,terima kasih sahabat indosatooredoo. rahasia2 terheboh artis-artis top + bonus gratis nelpon 60 menit?tlp *700*1#,1,id
5242,come home. want u miserable,0,en
5245,ya one slow poo,0,en
5246,wylie update: weed dealer carlos went freedom class lunsford,0,en
5247,"think ur smart ? win å£200 week weekly quiz, text play 85222 now!t&cs winnersclub po box 84, m26 3uz. 16+. gbp1.50/week",1,en
5248,"hakkinizda acilmis bir dava icra takibi var mi? tarafi oldugunuz davanin durumu yer, tarih saat bilgilerini ogrenmek icin hemen 11899 u arayin",1,tr
5249,ex-wife able kids. want kids one day?,0,en
5250,yok hacı isim war aralar yetistirmem gerekiyor hergün yeni bisey çıkiyor sen naptın ogleden snra yoktun,0,tr
5252,dear voucher holder next meal us use following link pc 2 enjoy 2 4 1 dining experienceURL TOKEN vouch4mecom etlp diningasp,1,en
5253,slow using biola's fne,0,en
5254,escape theatre now. . going watch kavalan minutes,0,en
5255,hey gals...u wanna meet 4 dinner nìâte?,0,en
5256,simdi sistemleri acmaya basladik internet olmasi lazim,0,tr
5257,allah iyiliğini versin memo,0,tr
5258,ok. april. cant wait,0,en
5259,sagol enistem keşke almasaydin nilin karttan alacaktik,0,tr
5260,ptt mi gönderdiniz?,0,tr
5261,tmm müsait olunca sorarım ozaman,0,tr
5262,family happiness..,0,en
5263,oh unintentionally bad timing. great. fingers trains play along! give fifteen min warning.,0,en
5264,anyway i'm going shopping now. cos sis done yet. dun disturb u liao.,0,en
5265,hosgeldin yuvana sağolasın tatlım kısmet artık,0,tr
5266,"tolong uangnya ditransfer bank xxx a/n. xxx 0231327xxx, ditransfer sms saja, terima kasih",1,id
5267,"kayıt çoktan oldu be ablam, akbil bile aldım okuldan :)",0,tr
5268,akay garden cesmede 4gece 5gün hersey dahil tatil 359tl 014 yas ücretsiz 02324240960 wwwakaygardencom sms iptali icin URL TOKEN googl lhlfgj,1,tr
5269,picked receipt something earlier,0,en
5270,"eve internet alirken secim karmasasina son.limitsiz adsl ayda 49,90tl!ustelik 5tl'ye 2kat hiz firsatiyla!hemen arayin:08502520542. iletisim tercihlerinizi degistirmek icin iptal yazip 5203e gonderebilirsiniz.",1,tr
5271,"good stuff, do.",0,en
5272,wherre's boytoy ? :-(,0,en
5274,belli değil,0,tr
5275,bring tat cd forget,0,en
5276,i? thought put back box,0,en
5277,ben şimdi fethiye'deyim zaman döneriz bilmiyorum,0,tr
5278,anneler gunune ozel 500 bin tl dagitiyoruz alisverislerinizde kampanyamizdan yararlanabilirsiniz URL TOKEN googl awh15k,1,tr
5279,lol could starve lose pound end day.,0,en
5280,guess what! somebody know secretly fancies you! wanna find is? give us call 09065394514 landline datebox1282essexcm61xn 150p/min 18,1,en
5281,deprem oldu yine,0,tr
5282,yeni yila ozel 100 tl lik alisverise 25 tl hediye ceki firsati ozel yilbasi hediyeleri icin sizleri magazalarimiza bekliyoruz...,1,tr
5283,i̇yidir akşam işin varmı,0,tr
5284,takes away money worries,0,en
5285,evet canım 15 geçe servis kalkıyor,0,tr
5286,ok ill tell company,0,en
5287,öyle yapiyorum zaten teyzos:),0,tr
5288,buying today? ìï need c meh...,0,en
5289,"promo blackberry bb dakota 2,9jt bb torch 2jt bb davis 1,5jt bb onyx 1,4jt bb gemini 950rb berminat hub : 085715186696 promo terbatas*",1,en
5290,buzzzz! *grins* buzz ass? buzz chest ? buzz cock ? keep phone ? vibrator ? feel shake ?,0,en
5291,hey... inconvenient sis huh?,0,en
5292,kampanyabayram yaz icin otel turlarda gecerli 10 indiriminiz b5ht13 son gün 20 temmuz URL TOKEN googl qr8gco sms red icin bvl yazip 5830a gönderin,1,tr
5293,yerli yabanci milyonlarca sarkiyi internet ucreti odemeden dinleyebilecegin turkcell muzik uygulamasini indirmek icin hemen tiklaURL TOKEN trcllim mzk,1,tr
5294,sleepy.com.tr yilin buyuk kampanyasi icin son 15 gun ! 10 kutu bebek bezi 200tl + gurme islak havlu sepeti hediye. iptal icin sleepy ret yaz 7889 gonder.,1,tr
5295,get gandhipuram walk cross cut road. right side &lt;#&gt; street road turn first right.,0,en
5296,aiyah wait lor. u entertain me. hee...,0,en
5297,size ozel 75tl indirim firsati! bonus kartiniz teknosa'dan yapacaginiz 750tl uzeri ilk alisverisinize aninda 75tl indirim icin kodunuz:90520413681626 son gun:10 ocak bonus.com.tr/t3 ucretsiz sms almak istemiyorsaniz smsiptal yazip 3342'ye gonderebilirsiniz.,1,tr
5298,"yeni girisimciler mevcut isletmeler, 10 bin tl den 500 bin tl ye kadar yararlanabileceginiz devlet destekleri icin cagri birakin,sizi arayalim.08503027950",1,tr
5299,old orchard near univ. you?,0,en
5300,sad story man - last week b'day. wife did'nt wish me. parents forgot n kids . went work. even colleagues wish.,0,en
5301,"oh fine, i'll tonight",0,en
5302,you? miss you!,0,en
5303,"day ì_ say ì_ cut ur hair paragon, called hair sense? ì_ noe much hair cut?",0,en
5304,wonder... cos dun rem seeing silver car... thk saw black one...,0,en
5305,hemen cektim insanlar görmeden,0,tr
5306,"sign maturity start saying big things.. actually is, start understanding small things... *have nice evening* bslvyl",0,en
5307,bole duaduanya pen hardcover dulu. tp perusahaan udh ttd,0,id
5308,kalitesine göre değişiyor herhalde dandik bir almak istemiyorum 200 iyi mi,0,tr
5309,okey dokey swashbuckling stuff oh.,0,en
5310,opinion me? 1. 2. jada 3. kusruthi 4. lovable 5. silent 6. spl character 7. matured 8. stylish 9. simple pls reply..,0,en
5311,rushing. i'm working. i'm school rush go hungry.,0,en
5312,evdeyim öyle uzandim. dinlenemedim ist den geldigimden beri bi kırgınlık var üzerimde öle dinleniyorum işte,0,tr
5313,sorry da:)i thought calling lot times:)lil busy.i call noon..,0,en
5314,s:-)kallis wont play first two odi:-),0,en
5315,"gettin bit arty collages mo, well tryin 2 ne way! got roast min lovely shall enjoy that!",0,en
5316,text pass 69669 collect polyphonic ringtones. normal gprs charges apply only. enjoy tones,1,en
5317,"kis kampanyasi.. kombi bakimi 50tl, makina petek bakimi 150tl, klima bakimi 50tl ayni gun servis imkani.(sms iptal icin bos sms at) 05325158608 -02124716471",1,tr
5318,tum nakit ihtiyac odemelerinizde kullanabileceginiz 3000 tl kredili mevduat hesabiniz hazir. sizi 11/05/2015 tarihine kadar yakin subemize bekliyoruz.,1,tr
5319,yes.i'm office da:),0,en
5320,"guess'de tum indirimlere ilave canta cuzdanlarda garanti kartlarina ek %10 indirim ustelik kampanyaya bonusflas'tan katilanlara %15 indirim.daha fazla kampanya,firsat icin bonusflas'i indirin garanti.com.tr/bonus_flas. size ozel indirim kampanyalarimiz ilgili ucretsiz sms almak istemiyorsaniz smsiptal yazip 3342'ye gonderebilirsiniz.",1,tr
5321,badrith chennai:)i surely pick us:)no competition him.,0,en
5322,"say bold, torch later. one torch 2bold?",0,en
5323,ì_ send copy da report?,0,en
5324,dündu zeynepcim yaaa :):),0,tr
5325,bildiğin bir yer var sipariş vereyim,0,tr
5327,ard 530 lor. ok message ì_ lor.,0,en
5328,anam bende aslanım ortalık yanacak desenize,0,tr
5329,"tam 20tl bonus firsati!26-29 haziran arasi bonus platinum istediginiz yerde toplam 300tl alisveris yapin, 20tl bonus kazanin! 3340'a sans yazin,gonderin bonus.com.tr/s6 iletisim tercihlerinizi degistirmek icin: paramatikler 0850 222 0 333",1,tr
5330,garanti bankası benim adıma,0,tr
5331,"lazimsa carrefoursa! 14-15-16 nisan'da, ariel matik 8kg cesitleri 29,90tl. carrefoursa'dan kampanya sms'i almak istemiyorsaniz 444 10 00'i arayabilirsiniz.",1,tr
5332,senato bittimi??,0,tr
5333,yok be kuzum söylemem sen merak etme,0,tr
5334,that's good. lets thank god. please complete drug. lots water. beautiful day.,0,en
5335,fethiye eva garden otelimizde yaz tatil firsati 3gece 4gün hersey dahil 0-12yas ucrtsz 375tl +9taksit son odalar 02524240753 evagardenhotel.com smsiptalicin.com,1,tr
5336,cthen thk shd b enuff.. still got conclusion n contents pg n references.. i'll b da contents pg n cover pg..,0,en
5337,unni thank dear recharge..rakhesh,0,en
5338,"give something drink, takes vomit temp might drop. unmits however let know.",0,en
5339,hi kate u give ring asap xxx,0,en
5340,"kasim bitmeden seni neler bekliyor? ask mi,para mi,saglik mi?unlu astrolog sana ozel yorumlarla numarada.ara yildizlar senin icin diyor ogren 08882990999",1,tr
5341,kampanyaher 500tllik alisverise cekilisle cift kisilik tatil hediye URL TOKEN googl a5n1f2 sms listemizden cikmak icin 4933e kliksa ret yazip yollayabilirsiniz,1,tr
5342,"might want pull case plan spending can, much confidence derek taylor's money management",0,en
5343,"50tl bonus! bonusa uye giyim,elektronik,restoran,cicekcide 100tl harcamaya 10tl,toplam 50tl bonus! ilk harcamadan once subat yaz 3340'a gonder. bonus.com.tr",1,tr
5344,super firsat apple ipad air 16 gb tablet sadece bugune ozel 979 tl ustelik 50 tl chippara hediye URL TOKEN bitly 1gkpqsy,1,tr
5345,started skye,0,en
5346,dai da.. send resume id.,0,en
5347,shop.lacoste.com.tr'de magazalardan once sezon indirimi basladi . sms ret icin lacoste ret yazin 7889'a gonderin. mersis:0343033351300019,1,tr
